id,genotype,accession,plot_id,year,region,zone,district,kebele,lon,lat,gy_gm,farmer_rank,planting_date,season,gy_gm_raw,plot_size
64,226157,226157,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09769444,8.948555556,NA,4,2014-08-08,Meher-14,1568,1.6
64,226535,226535,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09769444,8.948555556,NA,2,2014-08-08,Meher-14,1594,1.6
64,5684,5684,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09769444,8.948555556,815.625,3,2014-08-08,Meher-14,1305,1.6
64,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09769444,8.948555556,NA,1,2014-08-08,Meher-14,1968,1.6
66,203940,203940,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09797222,8.955333333,589.375,3,2014-08-16,Meher-14,943,1.6
66,003ET_D,5588,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09797222,8.955333333,869.375,2,2014-08-16,Meher-14,1391,1.6
66,005ET_D,5634,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09797222,8.955333333,NA,4,2014-08-16,Meher-14,1389,1.6
66,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09797222,8.955333333,738.75,1,2014-08-16,Meher-14,1182,1.6
69,226157,226157,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09341667,8.937666667,280.625,2,2014-08-05,Meher-14,449,1.6
69,5684,5684,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09341667,8.937666667,410.625,4,2014-08-05,Meher-14,657,1.6
69,8175,8175,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09341667,8.937666667,475,3,2014-08-05,Meher-14,760,1.6
69,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09341667,8.937666667,560.625,1,2014-08-05,Meher-14,897,1.6
70,204936,204936,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08927778,8.947444444,746.25,4,2014-08-17,Meher-14,1194,1.6
70,208140,208140,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08927778,8.947444444,787.5,1,2014-08-17,Meher-14,1260,1.6
70,226535,226535,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08927778,8.947444444,736.25,3,2014-08-17,Meher-14,1178,1.6
70,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08927778,8.947444444,750,2,2014-08-17,Meher-14,1200,1.6
71,208157,208157,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08252778,8.945194444,235.625,1,2014-08-15,Meher-14,377,1.6
71,208173,208173,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08252778,8.945194444,171.875,4,2014-08-15,Meher-14,275,1.6
71,5622,5622,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08252778,8.945194444,255,3,2014-08-15,Meher-14,408,1.6
71,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.08252778,8.945194444,214.375,2,2014-08-15,Meher-14,343,1.6
74,208157,208157,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09619444,8.947222222,398.125,4,2014-08-15,Meher-14,637,1.6
74,208173,208173,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09619444,8.947222222,576.875,3,2014-08-15,Meher-14,923,1.6
74,035ET_D,208190,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09619444,8.947222222,646.25,1,2014-08-15,Meher-14,1034,1.6
74,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09619444,8.947222222,822.5,2,2014-08-15,Meher-14,1316,1.6
75,203940,203940,2,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09227778,8.94525,502.5,4,2014-08-12,Meher-14,804,1.6
75,222372,222372,1,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09227778,8.94525,278.125,3,2014-08-12,Meher-14,445,1.6
75,005ET_D,5634,3,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09227778,8.94525,553.125,2,2014-08-12,Meher-14,885,1.6
75,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Habru meti,39.09227778,8.94525,360,1,2014-08-12,Meher-14,576,1.6
84,203940,203940,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09819444,8.930575,400,3,2014-08-13,Meher-14,640,1.6
84,003ET_D,5588,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09819444,8.930575,726.875,1,2014-08-13,Meher-14,1163,1.6
84,005ET_D,5634,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09819444,8.930575,561.875,4,2014-08-13,Meher-14,899,1.6
84,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09819444,8.930575,618.125,2,2014-08-13,Meher-14,989,1.6
87,226157,226157,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.0885,8.971694444,376.25,1,2014-08-01,Meher-14,602,1.6
87,5684,5684,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.0885,8.971694444,364.375,3,2014-08-01,Meher-14,583,1.6
87,8175,8175,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.0885,8.971694444,347.5,2,2014-08-01,Meher-14,556,1.6
87,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.0885,8.971694444,350.625,4,2014-08-01,Meher-14,561,1.6
89,214306,214306,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08111111,8.964166667,189.375,3,2014-08-20,Meher-14,303,1.6
89,6891,6891,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08111111,8.964166667,171.25,1,2014-08-20,Meher-14,274,1.6
89,8175,8175,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08111111,8.964166667,186.875,4,2014-08-20,Meher-14,299,1.6
89,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08111111,8.964166667,171.875,2,2014-08-20,Meher-14,275,1.6
90,226157,226157,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08480556,8.966416667,240.625,2,2014-08-09,Meher-14,385,1.6
90,226535,226535,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08480556,8.966416667,340.625,1,2014-08-09,Meher-14,545,1.6
90,5684,5684,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08480556,8.966416667,281.875,4,2014-08-09,Meher-14,451,1.6
90,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08480556,8.966416667,151.25,3,2014-08-09,Meher-14,242,1.6
91,204936,204936,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.07841667,8.96675,201.875,4,2014-08-05,Meher-14,323,1.6
91,208140,208140,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.07841667,8.96675,266.25,3,2014-08-05,Meher-14,426,1.6
91,5622,5622,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.07841667,8.96675,258.125,1,2014-08-05,Meher-14,413,1.6
91,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.07841667,8.96675,121.875,2,2014-08-05,Meher-14,195,1.6
92,208157,208157,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09002778,8.986361111,46.25,2,2014-08-16,Meher-14,74,1.6
92,208173,208173,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09002778,8.986361111,55,4,2014-08-16,Meher-14,88,1.6
92,035ET_D,208190,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09002778,8.986361111,64.375,3,2014-08-16,Meher-14,103,1.6
92,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.09002778,8.986361111,29.375,1,2014-08-16,Meher-14,47,1.6
93,203940,203940,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08411111,8.984555556,339.375,3,2014-08-20,Meher-14,543,1.6
93,222372,222372,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08411111,8.984555556,276.875,2,2014-08-20,Meher-14,443,1.6
93,005ET_D,5634,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08411111,8.984555556,288.75,4,2014-08-20,Meher-14,462,1.6
93,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.08411111,8.984555556,343.75,1,2014-08-20,Meher-14,550,1.6
94,222373,222373,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.06997222,8.974972222,433.75,2,2014-08-13,Meher-14,694,1.6
94,003ET_D,5588,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.06997222,8.974972222,470,4,2014-08-13,Meher-14,752,1.6
94,8034,8034,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.06997222,8.974972222,456.875,3,2014-08-13,Meher-14,731,1.6
94,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.06997222,8.974972222,611.875,1,2014-08-13,Meher-14,979,1.6
95,028ET_D,208136,2,2014,Oromia,East Oromia,Gimbichu,Fugni,39.079,8.977583333,123.75,4,2014-08-14,Meher-14,198,1.6
95,214306,214306,3,2014,Oromia,East Oromia,Gimbichu,Fugni,39.079,8.977583333,156.875,2,2014-08-14,Meher-14,251,1.6
95,214462,214462,1,2014,Oromia,East Oromia,Gimbichu,Fugni,39.079,8.977583333,86.875,3,2014-08-14,Meher-14,139,1.6
95,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Fugni,39.079,8.977583333,166.25,1,2014-08-14,Meher-14,266,1.6
96,203940,203940,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12436111,9.008305556,196.875,3,2014-10-05,Meher-14,315,1.6
96,222372,222372,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12436111,9.008305556,190.625,1,2014-10-05,Meher-14,305,1.6
96,005ET_D,5634,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12436111,9.008305556,145,4,2014-10-05,Meher-14,232,1.6
96,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12436111,9.008305556,68.75,2,2014-10-05,Meher-14,110,1.6
97,222373,222373,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11133333,9.024722222,175,3,2014-10-05,Meher-14,280,1.6
97,003ET_D,5588,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11133333,9.024722222,125,4,2014-10-05,Meher-14,200,1.6
97,8034,8034,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11133333,9.024722222,120,2,2014-10-05,Meher-14,192,1.6
97,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11133333,9.024722222,86.25,1,2014-10-05,Meher-14,138,1.6
98,028ET_D,208136,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11913889,9.017111111,91.875,3,2014-10-05,Meher-14,147,1.6
98,214306,214306,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11913889,9.017111111,122.5,1,2014-10-05,Meher-14,196,1.6
98,214462,214462,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11913889,9.017111111,39.375,4,2014-10-05,Meher-14,63,1.6
98,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11913889,9.017111111,108.125,2,2014-10-05,Meher-14,173,1.6
99,5684,5684,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12375,9.002944444,293.75,4,2014-10-05,Meher-14,470,1.6
99,6891,6891,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12375,9.002944444,265,2,2014-10-05,Meher-14,424,1.6
99,8175,8175,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12375,9.002944444,232.5,3,2014-10-05,Meher-14,372,1.6
99,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12375,9.002944444,119.375,1,2014-10-05,Meher-14,191,1.6
100,204936,204936,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12030556,9.014583333,233.75,4,2014-10-05,Meher-14,374,1.6
100,226157,226157,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12030556,9.014583333,243.75,1,2014-10-05,Meher-14,390,1.6
100,226535,226535,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12030556,9.014583333,203.75,3,2014-10-05,Meher-14,326,1.6
100,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12030556,9.014583333,178.125,2,2014-10-05,Meher-14,285,1.6
101,208140,208140,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12172222,9.006444444,362.5,3,2014-10-05,Meher-14,580,1.6
101,208173,208173,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12172222,9.006444444,176.875,1,2014-10-05,Meher-14,283,1.6
101,5622,5622,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12172222,9.006444444,176.875,4,2014-10-05,Meher-14,283,1.6
101,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12172222,9.006444444,121.875,2,2014-10-05,Meher-14,195,1.6
102,208157,208157,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12025,9.005555556,128.125,2,2014-10-05,Meher-14,205,1.6
102,035ET_D,208190,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12025,9.005555556,150.625,1,2014-10-05,Meher-14,241,1.6
102,222372,222372,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12025,9.005555556,100,3,2014-10-05,Meher-14,160,1.6
102,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.12025,9.005555556,91.875,4,2014-10-05,Meher-14,147,1.6
104,208157,208157,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11577778,9.004222222,NA,1,2014-10-05,Meher-14,NA,1.6
104,208173,208173,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11577778,9.004222222,NA,2,2014-10-05,Meher-14,NA,1.6
104,5622,5622,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11577778,9.004222222,NA,4,2014-10-05,Meher-14,NA,1.6
104,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11577778,9.004222222,NA,3,2014-10-05,Meher-14,NA,1.6
105,203940,203940,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11522222,9.012805556,280,4,2014-10-05,Meher-14,448,1.6
105,035ET_D,208190,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11522222,9.012805556,247.5,3,2014-10-05,Meher-14,396,1.6
105,222372,222372,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11522222,9.012805556,308.75,2,2014-10-05,Meher-14,494,1.6
105,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.11522222,9.012805556,285,1,2014-10-05,Meher-14,456,1.6
106,028ET_D,208136,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10391667,9.000666667,333.125,1,2014-10-05,Meher-14,533,1.6
106,214462,214462,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10391667,9.000666667,344.375,4,2014-10-05,Meher-14,551,1.6
106,222373,222373,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10391667,9.000666667,278.75,3,2014-10-05,Meher-14,446,1.6
106,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10391667,9.000666667,220,2,2014-10-05,Meher-14,352,1.6
107,204936,204936,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10411111,9.0046111109999991,138.75,4,2014-10-05,Meher-14,222,1.6
107,208140,208140,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10411111,9.0046111109999991,105.625,2,2014-10-05,Meher-14,169,1.6
107,5622,5622,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10411111,9.0046111109999991,206.875,3,2014-10-05,Meher-14,331,1.6
107,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10411111,9.0046111109999991,67.5,1,2014-10-05,Meher-14,108,1.6
108,208157,208157,2,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10294444,9.010083333,178.125,3,2014-10-05,Meher-14,285,1.6
108,208173,208173,1,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10294444,9.010083333,201.875,2,2014-10-05,Meher-14,323,1.6
108,035ET_D,208190,3,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10294444,9.010083333,233.125,1,2014-10-05,Meher-14,373,1.6
108,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Tulu re'e,39.10294444,9.010083333,80,4,2014-10-05,Meher-14,128,1.6
109,214462,214462,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14480556,8.987527778,277.5,2,2014-08-05,Meher-14,444,1.6
109,222373,222373,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14480556,8.987527778,351.25,3,2014-08-05,Meher-14,562,1.6
109,8034,8034,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14480556,8.987527778,403.125,4,2014-08-05,Meher-14,645,1.6
109,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14480556,8.987527778,406.25,1,2014-08-05,Meher-14,650,1.6
110,226157,226157,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14275,9.013305556,289.375,2,2014-08-18,Meher-14,463,1.6
110,226535,226535,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14275,9.013305556,311.25,3,2014-08-18,Meher-14,498,1.6
110,5684,5684,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14275,9.013305556,233.125,4,2014-08-18,Meher-14,373,1.6
110,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14275,9.013305556,384.375,1,2014-08-18,Meher-14,615,1.6
111,203940,203940,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.140283333263156,9.009961111094738,256.875,2,2014-08-16,Meher-14,411,1.6
111,222372,222372,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.140283333263156,9.009961111094738,159.375,3,2014-08-16,Meher-14,255,1.6
111,005ET_D,5634,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.140283333263156,9.009961111094738,183.75,4,2014-08-16,Meher-14,294,1.6
111,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.140283333263156,9.009961111094738,673.75,1,2014-08-16,Meher-14,1078,1.6
112,222373,222373,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13533333,8.996638889,250,3,2014-08-15,Meher-14,400,1.6
112,003ET_D,5588,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13533333,8.996638889,107.5,2,2014-08-15,Meher-14,172,1.6
112,8034,8034,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13533333,8.996638889,173.125,4,2014-08-15,Meher-14,277,1.6
112,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13533333,8.996638889,511.25,1,2014-08-15,Meher-14,818,1.6
113,028ET_D,208136,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13608333,9.019388889,270,2,2014-07-29,Meher-14,432,1.6
113,214306,214306,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13608333,9.019388889,189.375,1,2014-07-29,Meher-14,303,1.6
113,214462,214462,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13608333,9.019388889,205,3,2014-07-29,Meher-14,328,1.6
113,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13608333,9.019388889,75,4,2014-07-29,Meher-14,120,1.6
114,5684,5684,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13488889,9.019416667,401.875,3,2014-08-15,Meher-14,643,1.6
114,6891,6891,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13488889,9.019416667,526.875,2,2014-08-15,Meher-14,843,1.6
114,8175,8175,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13488889,9.019416667,168.75,4,2014-08-15,Meher-14,270,1.6
114,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13488889,9.019416667,281.875,1,2014-08-15,Meher-14,451,1.6
115,204936,204936,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14338889,9.008333333,2.5,4,2014-07-29,Meher-14,4,1.6
115,226157,226157,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14338889,9.008333333,561.25,1,2014-07-29,Meher-14,898,1.6
115,226535,226535,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14338889,9.008333333,523.125,2,2014-07-29,Meher-14,837,1.6
115,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14338889,9.008333333,675,3,2014-07-29,Meher-14,1080,1.6
116,028ET_D,208136,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13911111,9.011527778,145,4,2014-08-16,Meher-14,232,1.6
116,214306,214306,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13911111,9.011527778,173.125,2,2014-08-16,Meher-14,277,1.6
116,6891,6891,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13911111,9.011527778,236.875,3,2014-08-16,Meher-14,379,1.6
116,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13911111,9.011527778,283.75,1,2014-08-16,Meher-14,454,1.6
117,226157,226157,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14258333,9.012,280,2,2014-08-18,Meher-14,448,1.6
117,5684,5684,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14258333,9.012,243.75,3,2014-08-18,Meher-14,390,1.6
117,8175,8175,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14258333,9.012,236.875,4,2014-08-18,Meher-14,379,1.6
117,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14258333,9.012,215,1,2014-08-18,Meher-14,344,1.6
118,204936,204936,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14266667,9.008444444,251.25,4,2014-08-02,Meher-14,402,1.6
118,208140,208140,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14266667,9.008444444,180,2,2014-08-02,Meher-14,288,1.6
118,226535,226535,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14266667,9.008444444,280.625,3,2014-08-02,Meher-14,449,1.6
118,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.14266667,9.008444444,100,1,2014-08-02,Meher-14,160,1.6
119,003ET_D,5588,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13916667,9.016611111,305.625,4,2014-08-18,Meher-14,489,1.6
119,005ET_D,5634,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13916667,9.016611111,374.375,3,2014-08-18,Meher-14,599,1.6
119,8034,8034,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13916667,9.016611111,355,2,2014-08-18,Meher-14,568,1.6
119,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13916667,9.016611111,365,1,2014-08-18,Meher-14,584,1.6
120,028ET_D,208136,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.12916667,9.009694444,520.625,3,2014-08-22,Meher-14,833,1.6
120,214462,214462,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.12916667,9.009694444,505,2,2014-08-22,Meher-14,808,1.6
120,222373,222373,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.12916667,9.009694444,395,4,2014-08-22,Meher-14,632,1.6
120,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.12916667,9.009694444,434.375,1,2014-08-22,Meher-14,695,1.6
121,214306,214306,1,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13472222,9.019444444,331.25,4,2014-08-16,Meher-14,530,1.6
121,6891,6891,2,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13472222,9.019444444,255.625,2,2014-08-16,Meher-14,409,1.6
121,8175,8175,3,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13472222,9.019444444,345.625,3,2014-08-16,Meher-14,553,1.6
121,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Adadi Sembo,39.13472222,9.019444444,371.25,1,2014-08-16,Meher-14,594,1.6
122,208140,208140,1,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12641667,9.032055556,432.5,3,2014-08-14,Meher-14,692,1.6
122,208173,208173,3,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12641667,9.032055556,434.375,2,2014-08-14,Meher-14,695,1.6
122,5622,5622,2,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12641667,9.032055556,374.375,4,2014-08-14,Meher-14,599,1.6
122,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12641667,9.032055556,565,1,2014-08-14,Meher-14,904,1.6
124,214306,214306,1,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,170,4,2014-08-22,Meher-14,272,1.6
124,6891,6891,2,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,233.75,3,2014-08-22,Meher-14,374,1.6
124,8175,8175,3,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,276.875,2,2014-08-22,Meher-14,443,1.6
124,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,206.25,1,2014-08-22,Meher-14,330,1.6
125,226157,226157,2,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,344.375,4,2014-08-22,Meher-14,551,1.6
125,226535,226535,3,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,355,2,2014-08-22,Meher-14,568,1.6
125,5684,5684,1,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,241.875,3,2014-08-22,Meher-14,387,1.6
125,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,361.875,1,2014-08-22,Meher-14,579,1.6
126,204936,204936,1,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,433.75,3,2014-08-21,Meher-14,694,1.6
126,208140,208140,2,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,645.625,4,2014-08-21,Meher-14,1033,1.6
126,5622,5622,3,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,514.375,2,2014-08-21,Meher-14,823,1.6
126,390ET_D,hitosa,4,2014,Oromia,East Oromia,Gimbichu,Kersa,39.1291041675,9.04557291675,490,1,2014-08-21,Meher-14,784,1.6
127,203940,203940,1,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12886111,9.04025,145.625,3,2014-08-01,Meher-14,233,1.6
127,003ET_D,5588,3,2014,Oromia,East Oromia,Gimbichu,Kersa,39.12886111,9.04025,208.125,2,2014-08-01,Meher-14,333,1.6
